Year,Engine HP,Engine Cylinders,Number of Doors,highway MPG,city mpg,Popularity,MSRP
2017,380.0,6,4,21,15,61,63195
2017,380.0,6,4,19,15,61,69135
2017,380.0,6,4,19,15,61,76645
2017,380.0,6,4,20,15,61,73650
2017,380.0,6,4,20,15,61,74260
2003,215.0,4,4,27,19,1851,19450
2004,225.0,4,4,28,19,1851,20450
2005,220.0,4,4,28,19,1851,20700
2008,150.0,5,2,29,20,873,20990
2008,150.0,5,2,29,20,873,20525
2008,150.0,5,2,29,20,873,20525
2008,150.0,5,2,28,20,873,17475
2008,150.0,5,2,29,20,873,20990
2008,150.0,5,2,29,20,873,18550
2008,150.0,5,2,29,20,873,18550
2008,150.0,5,2,29,20,873,20990
2008,150.0,5,2,28,20,873,17475
2008,150.0,5,2,29,20,873,20990
2009,150.0,5,2,28,20,873,18290
2009,150.0,5,2,28,20,873,18290
2009,150.0,5,2,29,20,873,19390
2009,150.0,5,2,29,20,873,19390
2010,150.0,5,2,28,20,873,18690
2010,150.0,5,2,28,20,873,18690
2010,150.0,5,2,29,20,873,20390
2010,150.0,5,2,29,20,873,19790
2010,150.0,5,2,29,20,873,20390
2010,150.0,5,2,29,20,873,20390
2010,150.0,5,2,29,20,873,19790
2010,150.0,5,2,29,20,873,20390
2009,210.0,6,4,21,15,1851,26220
2009,210.0,6,4,22,16,1851,24560
2009,210.0,6,4,22,16,1851,22240
2009,210.0,6,4,21,15,1851,23900
2010,210.0,6,4,21,15,1851,23250
2010,260.0,6,4,21,16,1851,25750
2010,210.0,6,4,22,16,1851,23235
2010,260.0,6,4,21,16,1851,26750
2010,210.0,6,4,22,16,1851,21590
2010,260.0,6,4,20,16,1851,27410
2010,260.0,6,4,20,16,1851,28410
2010,210.0,6,4,21,15,1851,24895
2010,210.0,6,4,22,16,1851,21590
2010,210.0,6,4,21,15,1851,23250
2011,260.0,6,4,21,16,1851,28995
2011,260.0,6,4,21,16,1851,27245
2011,260.0,6,4,21,16,1851,27995
2011,210.0,6,4,21,15,1851,23995
2011,210.0,6,4,22,16,1851,21590
2011,260.0,6,4,21,16,1851,26245
2011,210.0,6,4,22,16,1851,23235
2011,210.0,6,4,22,16,1851,22245
2011,210.0,6,4,21,15,1851,24985
2011,210.0,6,4,21,15,1851,23340
2004,290.0,6,2,22,16,204,89000
2004,252.0,6,2,22,16,204,89000
2005,290.0,6,2,22,16,204,89000
2005,252.0,6,2,22,16,204,89000
2017,573.0,6,2,22,21,204,156000
2015,235.0,4,4,28,21,454,35880
2015,235.0,4,4,28,22,454,36580
2015,235.0,4,4,28,21,454,37980
2015,235.0,4,4,28,22,454,34480
2016,235.0,4,4,28,22,454,34965
2016,235.0,4,4,28,22,454,37065
2016,235.0,4,4,28,22,454,36365
2016,235.0,4,4,27,22,454,38465
2017,235.0,4,4,27,22,454,38585
2017,235.0,4,4,28,22,454,36485
2017,235.0,4,4,28,22,454,37185
2017,235.0,4,4,28,22,454,35085
2015,194.0,4,4,31,35,454,39720
2015,194.0,4,4,30,33,454,41310
2016,194.0,4,4,30,33,454,41310
2016,194.0,4,4,31,35,454,39720
2017,194.0,4,4,30,33,454,39720
1991,140.0,4,2,28,21,2009,2000
1991,110.0,4,2,35,24,2009,2000
1992,110.0,4,2,35,24,2009,2000
1992,140.0,4,2,28,20,2009,2000
1993,140.0,4,2,28,20,2009,2000
1993,110.0,4,2,34,24,2009,2000
1990,93.0,4,4,31,22,1851,2000
2015,199.0,4,4,39,35,1720,32150
2015,199.0,4,4,40,36,1720,25990
2016,199.0,4,4,39,35,1720,32195
2016,199.0,4,4,40,36,1720,25995
2017,192.0,4,4,46,39,1720,25995
2017,192.0,4,4,46,39,1720,30990
2014,199.0,4,4,40,36,1720,25995
2014,274.0,4,4,31,20,1720,27500
2014,199.0,4,4,39,35,1720,31995
2014,274.0,4,4,31,20,1720,35300
2015,274.0,4,4,31,20,1720,27700
2015,274.0,4,4,31,20,1720,35500
2016,245.0,4,4,32,22,1720,29940
2016,245.0,4,4,32,22,1720,36040
2015,175.0,4,4,33,25,640,30295
2015,175.0,4,4,33,25,640,24895
2015,175.0,4,4,33,25,640,25195
2015,175.0,4,4,33,25,640,29995
2015,256.0,6,4,27,20,640,32995
2015,175.0,4,4,33,25,640,26995
2015,175.0,4,4,33,25,640,27295
2016,175.0,4,4,33,25,640,30695
2016,256.0,6,4,27,20,640,33395
2016,175.0,4,4,33,25,640,25295
2016,175.0,4,4,33,25,640,27695
2016,175.0,4,4,33,25,640,27395
2016,175.0,4,4,33,25,640,24995
2016,175.0,4,4,33,25,640,30395
2017,175.0,4,4,32,25,640,35995
2017,175.0,4,4,32,25,640,25645
2017,256.0,6,4,27,20,640,34995
2017,175.0,4,4,32,25,640,27695
2017,256.0,6,4,27,20,640,38195
2017,175.0,4,4,32,25,640,32390
2015,148.0,4,4,30,24,436,22195
2015,168.0,4,4,28,23,436,21295
2015,168.0,4,4,26,23,436,22695
2015,168.0,4,4,26,23,436,24995
2015,148.0,4,4,32,25,436,22795
2015,148.0,4,4,30,24,436,24195
2015,148.0,4,4,30,24,436,19595
2015,148.0,4,4,32,25,436,20795
2015,168.0,4,4,28,23,436,23595
2016,168.0,4,4,28,23,436,23995
2016,148.0,4,4,29,23,436,22195
2016,168.0,4,4,27,22,436,22695
2016,168.0,4,4,27,22,436,25395
2016,168.0,4,4,27,22,436,23895
2016,168.0,4,4,28,23,436,22495
2016,168.0,4,4,28,23,436,21295
2016,148.0,4,4,31,24,436,20795
2016,148.0,4,4,29,23,436,19595
2016,168.0,4,4,27,22,436,27395
2016,168.0,4,4,28,23,436,25995
2017,168.0,4,4,27,22,436,24195
2017,148.0,4,4,29,23,436,22495
2017,168.0,4,4,27,22,436,25695
2017,148.0,4,4,30,24,436,20995
2017,168.0,4,4,27,22,436,27695
2017,168.0,4,4,28,23,436,24195
2017,168.0,4,4,28,23,436,22695
2017,148.0,4,4,29,23,436,19795
2015,166.0,4,4,29,24,436,26195
2015,166.0,4,4,31,25,436,24195
2015,224.0,6,4,28,20,436,28195
2015,166.0,4,4,31,25,436,23195
2016,224.0,6,4,27,20,436,30995
2016,166.0,4,4,31,25,436,24995
2016,166.0,4,4,29,24,436,26995
2016,166.0,4,4,31,25,436,22995
2016,166.0,4,4,31,25,436,23995
2016,166.0,4,4,29,24,436,25995
2016,166.0,4,4,31,25,436,24995
2017,224.0,6,4,27,20,436,31695
2017,166.0,4,4,30,25,436,24495
2017,166.0,4,4,29,24,436,24995
2017,166.0,4,4,29,24,436,27495
2017,166.0,4,4,30,25,436,25495
2017,166.0,4,4,29,24,436,26495
2017,166.0,4,4,30,25,436,23495
2007,200.0,6,4,23,16,1013,24460
2007,255.0,6,4,22,15,1013,33775
2007,255.0,6,4,22,15,1013,27600
2007,255.0,6,4,22,14,1013,27550
2007,255.0,6,4,22,14,1013,35825
2007,255.0,6,4,22,14,1013,30250
2008,253.0,6,4,22,14,1013,30310
2008,253.0,6,4,22,14,1013,27225
2008,253.0,6,4,23,15,1013,34150
2008,253.0,6,4,22,14,1013,36195
2008,253.0,6,4,23,15,1013,28265
2008,200.0,6,4,22,15,1013,24635
2017,287.0,6,4,28,18,1013,42495
2015,570.0,8,4,24,15,1715,200500
2015,310.0,6,4,27,18,1715,82800
2015,420.0,6,4,26,17,1715,125600
2015,420.0,6,4,27,17,1715,93200
2015,420.0,6,4,27,17,1715,98300
2015,520.0,8,4,24,15,1715,161100
2015,520.0,8,4,24,15,1715,141300
2015,570.0,8,4,24,15,1715,180300
2015,440.0,8,4,24,16,1715,113400
2015,310.0,6,4,28,18,1715,78100
2016,520.0,8,4,24,15,1715,161100
2016,310.0,6,4,27,18,1715,82800
2016,520.0,8,4,24,15,1715,141300
2016,570.0,8,4,24,15,1715,200500
2016,310.0,6,4,28,18,1715,78100
2016,570.0,8,4,24,15,1715,180300
2016,310.0,6,4,28,18,1715,80000
2016,440.0,8,4,24,16,1715,113400
2016,310.0,6,4,27,18,1715,84300
2016,420.0,6,4,27,17,1715,93200
2016,420.0,6,4,26,17,1715,125600
2016,420.0,6,4,27,17,1715,98300
2003,240.0,6,4,25,16,155,39725
2004,240.0,6,4,26,16,155,40425
2005,240.0,6,4,26,17,155,40730
2001,322.0,12,4,15,11,86,259900
2002,322.0,12,4,15,11,86,262990
2015,150.0,4,4,42,30,873,29125
2015,150.0,4,4,42,30,873,30850
2015,150.0,4,4,42,30,873,33925
2015,150.0,4,4,44,30,873,27095
2016,280.0,6,4,28,20,873,36835
2017,280.0,6,4,28,20,873,29295
2017,280.0,6,4,28,20,873,33995
2015,260.0,6,4,27,20,2009,29510
2015,260.0,6,4,27,20,2009,29780
2015,260.0,6,4,26,19,2009,37900
2015,260.0,6,4,27,20,2009,41560
2015,260.0,6,4,26,19,2009,34830
2015,260.0,6,4,26,19,2009,31200
2015,260.0,6,4,26,19,2009,34500
2015,260.0,6,4,27,20,2009,32810
2015,260.0,6,4,27,20,2009,36210
2015,260.0,6,4,27,20,2009,33140
2015,260.0,6,4,26,19,2009,43250
2015,260.0,6,4,26,19,2009,31470
2016,260.0,6,4,27,20,2009,33150
2016,260.0,6,4,26,19,2009,38100
2016,260.0,6,4,27,20,2009,41610
2016,260.0,6,4,26,19,2009,43300
2016,260.0,6,4,27,20,2009,29830
2016,260.0,6,4,27,20,2009,36410
2016,260.0,6,4,26,19,2009,34840
2016,260.0,6,4,26,19,2009,31520
2017,284.0,6,4,26,19,2009,37790
2017,284.0,6,4,27,20,2009,32980
2017,284.0,6,4,27,20,2009,36100
2017,284.0,6,4,27,20,2009,30290
2017,284.0,6,4,27,20,2009,42070
2017,284.0,6,4,26,19,2009,34670
2017,284.0,6,4,26,19,2009,43760
2017,284.0,6,4,26,19,2009,31980
2004,335.0,8,4,21,14,873,64600
2004,420.0,12,4,17,11,873,94600
2004,420.0,12,4,17,11,873,79900
2005,335.0,8,4,21,14,873,66950
2005,420.0,12,4,17,11,873,96100
2005,335.0,8,4,21,14,873,74600
2005,420.0,12,4,17,11,873,100800
2006,444.0,12,4,17,11,873,101300
2006,444.0,12,4,17,11,873,96600
2006,335.0,8,4,21,14,873,66700
2006,335.0,8,4,21,14,873,74350
2014,453.0,12,2,19,11,86,433550
2015,453.0,12,2,19,11,86,438325
2016,453.0,12,2,19,11,86,449525
2014,453.0,12,2,19,11,86,474600
2015,453.0,12,2,19,11,86,479775
2016,453.0,12,2,19,11,86,492000
2014,453.0,12,4,19,11,86,402940
2014,453.0,12,4,19,11,86,474990
2015,453.0,12,4,19,11,86,407400
2015,453.0,12,4,19,11,86,480175
2016,453.0,12,4,19,11,86,417825
2016,453.0,12,4,19,11,86,492425
2015,250.0,6,4,24,17,2202,33720
2015,250.0,6,4,25,18,2202,40020
2015,250.0,6,4,25,18,2202,36970
2015,250.0,6,4,25,18,2202,33120
2015,250.0,6,4,24,17,2202,41620
2015,250.0,6,4,24,17,2202,38970
2015,250.0,6,4,24,17,2202,31470
2015,250.0,6,4,24,17,2202,34720
2015,250.0,6,4,24,17,2202,36970
2015,250.0,6,4,25,18,2202,35370
2015,250.0,6,4,25,18,2202,29870
2015,250.0,6,4,25,18,2202,32120
2015,250.0,6,4,25,18,2202,37370
2015,250.0,6,4,24,17,2202,38570
2016,280.0,6,4,26,18,2202,39455
2016,280.0,6,4,26,19,2202,46570
2016,280.0,6,4,26,18,2202,38855
2016,280.0,6,4,26,18,2202,38855
2016,280.0,6,4,26,18,2202,37855
2016,280.0,6,4,27,19,2202,33580
2016,280.0,6,4,27,19,2202,36055
2016,280.0,6,4,26,18,2202,31945
2016,280.0,6,4,27,19,2202,37055
2016,280.0,6,4,27,19,2202,30145
2016,280.0,6,4,26,18,2202,34380
2016,280.0,6,4,27,19,2202,32580
2016,280.0,6,4,26,18,2202,35380
2016,280.0,6,4,27,20,2202,41170
2016,280.0,6,4,26,19,2202,42970
2016,280.0,6,4,27,19,2202,37055
2016,280.0,6,4,27,19,2202,37655
2017,280.0,6,4,26,18,2202,39255
2017,280.0,6,4,27,19,2202,36455
2017,280.0,6,4,26,18,2202,39855
2017,280.0,6,4,27,19,2202,38055
2017,280.0,6,4,26,19,2202,47070
2017,280.0,6,4,26,18,2202,39255
2017,280.0,6,4,27,19,2202,33030
2017,280.0,6,4,27,19,2202,37455
2017,280.0,6,4,26,18,2202,38255
2017,280.0,6,4,26,18,2202,34830
2017,280.0,6,4,26,18,2202,32395
2017,280.0,6,4,27,20,2202,41670
2017,280.0,6,4,26,18,2202,35830
2017,280.0,6,4,26,19,2202,43470
2017,280.0,6,4,27,19,2202,34030
2017,280.0,6,4,27,19,2202,30595
2017,280.0,6,4,27,19,2202,37455
1992,81.0,4,2,30,25,436,2000
1999,200.0,4,2,24,20,2202,3065
1999,200.0,4,2,24,20,2202,3367
2000,200.0,4,2,25,20,2202,3843
2000,200.0,4,2,25,20,2202,3407
2001,200.0,4,2,25,20,2202,26100
2001,200.0,4,2,25,20,2202,23600
2001,195.0,4,2,24,19,2202,24600
2014,99.0,4,4,46,53,2031,20030
2014,99.0,4,4,46,53,2031,19080
2014,99.0,4,4,46,53,2031,21765
2014,99.0,4,4,46,53,2031,23360
2015,99.0,4,4,46,53,2031,20340
2015,99.0,4,4,46,53,2031,21765
2015,99.0,4,4,46,53,2031,19540
2015,99.0,4,4,46,53,2031,24475
2016,99.0,4,4,46,53,2031,20360
2016,99.0,4,4,46,53,2031,19560
2016,99.0,4,4,46,53,2031,24495
2016,99.0,4,4,46,53,2031,21785
2016,99.0,4,4,46,53,2031,21355
2017,121.0,4,4,53,55,2031,27100
2017,121.0,4,4,53,55,2031,33100
2017,121.0,4,4,53,55,2031,28800
2015,134.0,4,4,40,44,2031,26675
2015,134.0,4,4,40,44,2031,28060
2015,134.0,4,4,40,44,2031,30935
2015,134.0,4,4,40,44,2031,29695
2016,134.0,4,4,40,44,2031,26675
2016,134.0,4,4,40,44,2031,28060
2016,134.0,4,4,40,44,2031,30935
2016,134.0,4,4,40,44,2031,29695
2017,134.0,4,4,39,43,2031,26675
2017,134.0,4,4,39,43,2031,29695
2017,134.0,4,4,39,43,2031,28060
2017,134.0,4,4,39,43,2031,30935
2015,134.0,4,4,48,51,2031,25765
2015,134.0,4,4,48,51,2031,30005
2015,134.0,4,4,48,51,2031,24200
2015,134.0,4,4,48,51,2031,28435
2015,134.0,4,4,48,51,2031,26985
2015,134.0,4,4,48,51,2031,23215
2016,121.0,4,4,50,54,2031,24200
2016,121.0,4,4,50,54,2031,26250
2016,121.0,4,4,50,54,2031,28650
2016,121.0,4,4,50,54,2031,30000
2016,121.0,4,4,53,58,2031,24700
2016,121.0,4,4,50,54,2031,28100
2017,121.0,4,4,50,54,2031,28115
2017,121.0,4,4,50,54,2031,30015
2017,121.0,4,4,50,54,2031,29135
2017,121.0,4,4,50,54,2031,26735
2017,121.0,4,4,50,54,2031,24685
2017,121.0,4,4,53,58,2031,25165
1995,118.0,4,2,30,23,5657,2000
1995,118.0,4,2,30,23,5657,2000
1995,164.0,6,2,24,18,5657,2000
1996,164.0,6,2,24,18,5657,2000
1996,118.0,4,2,30,23,5657,2000
1996,118.0,4,2,30,23,5657,2000
1997,118.0,4,2,30,23,5657,2000
1997,164.0,6,2,24,18,5657,2000
2001,253.0,6,2,21,15,1013,44625
2002,253.0,6,2,21,16,1013,44625
1999,253.0,6,2,21,15,535,20105
2000,253.0,6,2,21,15,535,20901
2001,253.0,6,2,21,15,535,44625
2015,200.0,4,4,29,20,3105,32500
2015,200.0,4,4,29,20,3105,36400
2015,200.0,4,4,28,20,3105,38500
2015,200.0,4,4,28,20,3105,34600
2016,200.0,4,4,29,20,3105,38600
2016,200.0,4,4,28,20,3105,40700
2016,200.0,4,4,29,20,3105,33700
2016,200.0,4,4,28,20,3105,35800
2017,200.0,4,4,28,20,3105,34500
2017,200.0,4,4,28,20,3105,41300
2017,200.0,4,4,28,20,3105,36600
2017,200.0,4,4,28,20,3105,33900
2017,200.0,4,4,28,20,3105,31800
2017,200.0,4,4,28,20,3105,39200
2015,328.0,6,4,27,19,190,33950
2015,328.0,6,4,25,18,190,35550
2004,340.0,8,4,22,16,190,61600
2004,340.0,8,4,22,16,190,52400
2005,340.0,8,4,22,16,190,56400
2006,340.0,8,4,22,15,190,58100
2015,328.0,6,4,27,19,190,38950
2015,360.0,6,4,35,28,190,46200
2015,328.0,6,4,29,20,190,37150
2015,328.0,6,4,27,19,190,45450
2015,328.0,6,4,29,20,190,43650
2015,328.0,6,4,27,19,190,41800
2015,360.0,6,4,35,28,190,48600
2015,360.0,6,4,36,29,190,44400
2015,360.0,6,4,36,29,190,46800
2015,328.0,6,4,29,20,190,40000
2016,208.0,4,4,31,23,190,33950
2016,400.0,6,4,26,19,190,49950
2016,400.0,6,4,26,20,190,47950
2016,300.0,6,4,27,19,190,41900
2016,300.0,6,4,26,18,190,45900
2016,360.0,6,4,31,27,190,49050
2016,300.0,6,4,28,19,190,43900
2016,208.0,4,4,28,22,190,39650
2016,360.0,6,4,34,28,190,47050
2016,300.0,6,4,29,19,190,39900
2016,208.0,4,4,31,23,190,37650
2016,208.0,4,4,28,22,190,35950
2017,208.0,4,4,31,23,190,33950
2017,300.0,6,4,29,20,190,44650
2017,400.0,6,4,26,19,190,50700
2017,208.0,4,4,28,22,190,44300
2017,400.0,6,4,26,20,190,48700
2017,360.0,6,4,30,26,190,49800
2017,208.0,4,4,31,23,190,38400
2017,300.0,6,4,29,20,190,40650
2017,300.0,6,4,27,19,190,42650
2017,208.0,4,4,28,22,190,40400
2017,208.0,4,4,28,22,190,35950
2017,208.0,4,4,31,23,190,42300
2017,300.0,6,4,27,19,190,46650
2017,360.0,6,4,32,27,190,47800
2015,272.0,6,4,26,18,3105,52900
2015,240.0,6,4,31,24,3105,47500
2015,245.0,4,4,30,24,3105,51900
2015,220.0,4,4,28,20,3105,42200
2015,220.0,4,4,28,20,3105,39300
2015,240.0,6,4,31,24,3105,55000
2015,272.0,6,4,26,18,3105,45400
2016,272.0,6,4,26,18,3105,53500
2016,220.0,4,4,28,20,3105,40900
2016,220.0,4,4,28,20,3105,42750
2016,245.0,4,4,30,24,3105,52500
2016,272.0,6,4,26,18,3105,46000
2016,240.0,6,4,31,24,3105,48100
2016,240.0,6,4,31,24,3105,57700
2016,240.0,6,4,31,24,3105,50200
2016,240.0,6,4,31,24,3105,55600
2017,272.0,6,4,26,18,3105,53200
2017,220.0,4,4,27,20,3105,40900
2017,272.0,6,4,26,18,3105,46400
2017,220.0,4,4,27,20,3105,43150
2014,325.0,6,2,24,16,190,53400
2014,325.0,6,2,26,18,190,48550
2014,343.0,6,2,26,18,190,62100
2015,343.0,6,2,26,18,190,62100
2015,325.0,6,2,24,16,190,53400
2015,325.0,6,2,26,18,190,48550
2014,348.0,6,2,25,17,190,51750
2014,330.0,6,2,27,19,190,40950
2014,330.0,6,2,25,18,190,42600
2014,330.0,6,2,25,17,190,46050
2014,348.0,6,2,27,19,190,53650
2015,330.0,6,2,27,19,190,40950
2015,330.0,6,2,25,17,190,46050
2015,330.0,6,2,27,19,190,49650
2015,330.0,6,2,25,18,190,42600
2015,330.0,6,2,25,17,190,47700
2017,400.0,6,2,26,19,190,53300
2017,300.0,6,2,27,19,190,46300
2017,300.0,6,2,28,19,190,44300
2017,208.0,4,2,30,22,190,38950
2017,400.0,6,2,27,20,190,51300
2017,208.0,4,2,28,21,190,40950
2017,208.0,4,2,28,21,190,43300
2017,208.0,4,2,30,22,190,41300
2014,330.0,6,4,24,17,190,51750
2014,330.0,6,4,26,18,190,49600
2014,360.0,6,4,34,29,190,55650
2014,420.0,8,4,23,16,190,64600
2014,420.0,8,4,24,16,190,62100
2015,330.0,6,4,26,18,190,51350
2015,330.0,6,4,26,18,190,49850
2015,330.0,6,4,24,17,190,52000
2015,416.0,8,4,23,16,190,67050
2015,420.0,8,4,24,16,190,62850
2015,420.0,8,4,23,16,190,65350
2015,360.0,6,4,34,29,190,55900
2015,416.0,8,4,24,16,190,64550
2015,330.0,6,4,24,17,190,53500
2016,420.0,8,4,23,16,190,67050
2016,330.0,6,4,24,18,190,52000
2016,420.0,8,4,24,16,190,62850
2016,360.0,6,4,34,29,190,55900
2016,420.0,8,4,23,16,190,65350
2016,420.0,8,4,24,16,190,64550
2016,330.0,6,4,26,18,190,51350
2016,330.0,6,4,24,18,190,53500
2016,330.0,6,4,26,18,190,49850
2014,240.0,6,4,28,19,3105,64900
2014,240.0,6,4,28,19,3105,52900
2014,333.0,6,4,22,16,3105,60900
2014,280.0,6,4,22,16,3105,47700
2014,280.0,6,4,22,16,3105,53700
2014,240.0,6,4,28,19,3105,58900
2015,333.0,6,4,22,16,3105,61900
2015,240.0,6,4,28,19,3105,53400
2015,240.0,6,4,28,19,3105,59900
2015,280.0,6,4,22,16,3105,54800
2015,280.0,6,4,22,16,3105,48300
2015,240.0,6,4,28,19,3105,65400
2017,333.0,6,4,25,19,3105,58800
2017,333.0,6,4,25,19,3105,64300
2017,333.0,6,4,25,19,3105,54800
2015,404.0,6,4,24,15,238,106900
2015,523.0,8,4,22,13,238,140500
2016,404.0,6,4,23,16,238,107900
2016,404.0,6,4,23,16,238,99900
2016,523.0,8,4,22,15,238,141500
2017,404.0,6,4,23,16,238,116000
2017,404.0,6,4,23,16,238,109500
2017,523.0,8,4,22,15,238,145500
2017,404.0,6,4,23,16,238,109900
2017,404.0,6,4,23,16,238,109900
2017,404.0,6,4,23,16,238,116000
2017,404.0,6,4,23,16,238,103400
2017,523.0,8,4,22,15,238,145500
2001,240.0,6,4,18,14,190,34150
2001,240.0,6,4,17,14,190,35550
2002,240.0,6,4,17,13,190,35550
2002,240.0,6,4,18,14,190,34150
2003,240.0,6,4,19,14,190,34750
2003,240.0,6,4,18,14,190,36150
2015,325.0,6,4,24,17,190,36400
2015,325.0,6,4,25,17,190,37200
2015,325.0,6,4,25,17,190,35000
2015,325.0,6,4,24,17,190,38600
2016,325.0,6,4,24,17,190,34450
2016,325.0,6,4,24,17,190,35850
2017,325.0,6,4,24,17,190,36250
2017,325.0,6,4,24,17,190,34450
2009,320.0,8,4,17,12,190,58150
2009,320.0,8,4,18,12,190,55050
2010,320.0,8,4,18,12,190,56050
2010,320.0,8,4,17,12,190,59150
2011,400.0,8,4,20,14,190,61800
2011,400.0,8,4,20,14,190,58700
2015,230.0,4,4,28,26,190,45400
2015,265.0,6,4,27,21,190,42400
2015,230.0,4,4,28,25,190,46800
2015,265.0,6,4,26,19,190,43800
2016,265.0,6,4,27,21,190,42600
2016,250.0,4,4,28,25,190,53450
2016,250.0,4,4,28,26,190,52050
2016,265.0,6,4,26,19,190,44400
2017,295.0,6,4,26,19,190,44900
2017,295.0,6,4,27,20,190,43100
2015,325.0,6,4,24,17,190,45850
2015,325.0,6,4,22,16,190,47300
2016,325.0,6,4,24,17,190,45850
2016,325.0,6,4,22,16,190,47300
2017,325.0,6,4,24,17,190,45850
2017,325.0,6,4,22,16,190,47650
2014,400.0,8,4,20,14,190,62700
2014,400.0,8,4,20,14,190,65800
2015,400.0,8,4,20,14,190,63250
2015,400.0,8,4,20,14,190,66350
2016,400.0,8,4,19,13,190,66350
2016,400.0,8,4,20,14,190,63250
2016,400.0,8,4,19,13,190,88850
2012,400.0,8,4,20,14,190,60000
2012,400.0,8,4,20,14,190,63100
2013,400.0,8,4,20,14,190,64450
2013,400.0,8,4,20,14,190,61350
2010,268.0,6,4,19,14,617,49300
2010,210.0,6,4,24,18,617,50800
2011,268.0,6,4,19,15,617,50240
2011,210.0,6,4,24,18,617,51740
2012,302.0,6,4,21,16,617,52690
2012,210.0,6,4,23,18,617,53840
2004,240.0,6,2,24,17,873,29100
2008,250.0,6,2,23,18,873,32990
2014,525.0,10,2,19,12,3105,164700
2014,430.0,8,2,20,11,3105,128400
2014,550.0,10,2,22,13,3105,179645
2014,525.0,10,2,22,13,3105,173800
2014,430.0,8,2,23,14,3105,137500
2014,525.0,10,2,19,12,3105,151200
2014,430.0,8,2,23,14,3105,124000
2014,430.0,8,2,20,11,3105,114900
2014,525.0,10,2,22,13,3105,160300
2014,550.0,10,2,19,12,3105,170545
2015,550.0,10,2,22,13,3105,199600
2015,430.0,8,2,23,14,3105,138400
2015,430.0,8,2,23,14,3105,124900
2015,525.0,10,2,19,12,3105,166100
2015,570.0,10,2,22,13,3105,199900
2015,550.0,10,2,22,13,3105,182500
2015,525.0,10,2,22,13,3105,162900
2015,430.0,8,2,20,11,3105,115900
2015,430.0,8,2,20,11,3105,129400
2015,550.0,10,2,19,12,3105,190600
2015,525.0,10,2,19,12,3105,153900
2015,525.0,10,2,22,13,3105,175100
2015,550.0,10,2,19,12,3105,173500
2017,540.0,10,2,22,14,3105,162900
2017,610.0,10,2,22,14,3105,189900
2007,150.0,5,4,28,19,873,17110
2007,150.0,5,4,28,19,873,17110
2007,150.0,5,4,28,19,873,18185
2007,150.0,5,4,28,19,873,18185
2007,150.0,5,2,28,19,873,14990
2007,150.0,5,2,28,19,873,16065
2007,150.0,5,2,28,19,873,16065
2007,150.0,5,2,28,19,873,14990
2008,170.0,5,4,29,22,873,17575
2008,170.0,5,2,29,21,873,16675
2008,170.0,5,4,29,21,873,18650
2008,170.0,5,2,29,22,873,15600
2008,170.0,5,2,29,22,873,15600
2008,170.0,5,4,29,21,873,18650
2008,170.0,5,4,29,22,873,17575
2008,170.0,5,2,29,21,873,16675
2009,170.0,5,4,29,20,873,19340
2009,170.0,5,2,30,21,873,16300
2009,170.0,5,2,30,21,873,16300
2009,170.0,5,4,29,20,873,19340
2009,170.0,5,2,29,20,873,17400
2009,170.0,5,2,29,20,873,17400
2008,215.0,6,2,19,16,1851,22150
2008,310.0,8,2,16,12,1851,29395
2008,310.0,8,4,18,13,1851,28755
2008,310.0,8,2,16,12,1851,26705
2008,310.0,8,4,17,13,1851,30775
2008,310.0,8,2,17,13,1851,25435
2008,310.0,8,4,17,13,1851,34865
2008,310.0,8,4,16,12,1851,30655
2008,215.0,6,4,19,16,1851,26320
2008,310.0,8,2,16,12,1851,27045
2008,310.0,8,4,17,13,1851,32155
2008,310.0,8,2,17,13,1851,25720
2008,215.0,6,2,19,16,1851,22435
2008,310.0,8,4,16,12,1851,34275
2008,310.0,8,2,16,12,1851,29055
2008,310.0,8,4,18,13,1851,31445
2009,310.0,8,4,19,14,1851,31880
2009,310.0,8,4,18,13,1851,32750
2009,310.0,8,2,18,13,1851,26275
2009,310.0,8,4,18,13,1851,29985
2009,210.0,6,4,20,14,1851,25575
2009,310.0,8,2,18,13,1851,29285
2009,310.0,8,4,19,14,1851,29530
2009,310.0,8,4,18,13,1851,35100
2009,310.0,8,2,19,14,1851,26015
2009,310.0,8,2,18,13,1851,29585
2009,310.0,8,4,19,14,1851,29725
2009,210.0,6,2,20,14,1851,21820
2009,210.0,6,2,20,14,1851,21520
2009,310.0,8,2,18,13,1851,25975
2009,310.0,8,2,19,14,1851,25715
2009,310.0,8,4,18,13,1851,32945
2010,310.0,8,4,18,13,1851,31730
2010,310.0,8,2,18,13,1851,25065
2010,310.0,8,2,18,13,1851,28725
2010,215.0,6,4,20,14,1851,24665
2010,310.0,8,2,19,14,1851,25155
2010,310.0,8,2,19,14,1851,24855
2010,310.0,8,4,19,14,1851,28865
2010,215.0,6,2,20,14,1851,20610
2010,310.0,8,4,19,14,1851,28510
2010,310.0,8,2,18,13,1851,25365
2010,215.0,6,2,20,14,1851,20910
2010,310.0,8,2,18,13,1851,28425
2010,310.0,8,4,19,14,1851,31020
2010,310.0,8,4,18,13,1851,34240
2010,310.0,8,4,18,13,1851,32085
2010,310.0,8,4,18,13,1851,29075
2015,240.0,4,4,30,21,258,60000
2015,240.0,4,2,30,21,258,57600
2015,240.0,4,4,30,21,258,48300
